YYMM;YY;balance
2009;20;-4868
2009;20;-5330
2009;20;-5412
2009;20;-5188
2009;20;-4802
2009;20;-4781
2009;20;-3787
2009;20;-3515
2009;20;-3500
2009;20;-4124
2009;20;-4664
2009;20;-4434
2009;20;-2916
2009;20;-1663
2009;20;-580
2009;20;-632
2009;20;-2501
2009;20;-2766
2009;20;-3977
2009;20;-3934
2009;20;-4395
2009;20;-4862
2009;20;-5455
2009;20;-5860
2009;20;-5719
2009;20;-6179
2009;20;-6170
2009;20;-6152
2009;20;-6251
2009;20;-6205
2009;20;-6099
2009;20;-6105
2009;20;-5489
2009;20;-5429
2009;20;-4133
2009;20;-4161
2009;20;-4108
2009;20;-3733
2009;20;-3225
2009;20;-2635
2009;20;-3466
2009;20;-2904
2009;20;-3075
2009;20;-2716
2009;20;-2408
2009;20;-2754
2009;20;-2177
2009;20;-2594
2009;20;-3113
2009;20;-3707
2009;20;-3818
2009;20;-3355
2009;20;-1162
2009;20;-726
2009;20;-275
2009;20;-2144
2009;20;-2907
2009;20;-4501
2009;20;-4377
2009;20;-4560
2009;20;-5042
2009;20;-5716
2009;20;-6221
2009;20;-6256
2009;20;-6596
2009;20;-6160
2009;20;-6356
2009;20;-6783
2009;20;-6414
2009;20;-5096
2009;20;-5059
2009;20;-4515
2009;20;-4241
2009;20;-3409
2009;20;-3406
2009;20;-3032
2009;20;-3466
2009;20;-3236
2009;20;-2668
2009;20;-3979
2009;20;-3747
2009;20;-4169
2009;20;-3461
2009;20;-4086
2009;20;-4202
2009;20;-3448
2009;20;-3332
2009;20;-3601
2009;20;-4628
2009;20;-4748
2009;20;-4878
2009;20;-2737
2009;20;-1490
2009;20;-817
2009;20;-323
2009;20;-249
2009;20;-309
2009;20;-750
2009;20;-1223
2009;20;-1840
2009;20;-1320
2009;20;-1587
2009;20;-1382
2009;20;-1800
2009;20;-3034
2009;20;-2891
2009;20;-1278
2009;20;-472
2009;20;-146
2009;20;-145
2009;20;-1171
2009;20;-541
2009;20;-1133
2009;20;-1068
2009;20;-428
2009;20;-1557
2009;20;-1931
2009;20;-1904
2009;20;-469
2009;20;-30
2009;20;-1115
2009;20;-1381
2009;20;-1416
2009;20;-1231
2009;20;-1962
2009;20;-2059
2009;20;-164
2009;20;-215
2009;20;-965
2009;20;-652
2009;20;-836
2009;20;-443
2009;20;-1154
2009;20;-2768
2009;20;-2756
2009;20;-4021
2009;20;-5034
2009;20;-5223
2009;20;-6357
2009;20;-5639
2009;20;-6209
2009;20;-6358
2009;20;-6719
2009;20;-6818
2009;20;-6732
2009;20;-6054
2009;20;-6037
2009;20;-6317
2009;20;-6165
2009;20;-5181
2009;20;-4959
2009;20;-4357
2009;20;-3823
2009;20;-4108
2009;20;-2977
2009;20;-5057
2009;20;-5085
2009;20;-4943
2009;20;-4408
2009;20;-4560
2009;20;-4833
2009;20;-3456
2009;20;-3959
2009;20;-4006
2009;20;-5578
2009;20;-5461
2009;20;-5398
2009;20;-2731
2009;20;-1500
2009;20;-246
2009;20;-136
2009;20;-1788
2009;20;-1725
2009;20;-3611
2009;20;-3475
2009;20;-3969
2009;20;-4730
2009;20;-5170
2009;20;-5999
2009;20;-6406
2009;20;-6893
2009;20;-8094
2009;20;-8321
2009;20;-8073
2009;20;-7761
2009;20;-7138
2009;20;-7167
2009;20;-6709
2009;20;-6450
2009;20;-5512
2009;20;-5546
2009;20;-4792
2009;20;-4547
2009;20;-4134
2009;20;-4091
2009;20;-4809
2009;20;-4403
2009;20;-4569
2009;20;-4308
2009;20;-4443
2009;20;-4619
2009;20;-4887
2009;20;-5143
2009;20;-5238
2009;20;-5983
2009;20;-5574
2009;20;-5228
2009;20;-3529
2009;20;-2605
2009;20;-1959
2009;20;-1726
2009;20;-1134
2009;20;-443
2009;20;-316
2009;20;-1032
2009;20;-2843
2009;20;-3896
2009;20;-4989
2009;20;-5009
2009;20;-5553
2009;20;-6037
2009;20;-6570
2009;20;-6752
2009;20;-6734
2009;20;-6925
2009;20;-6658
2009;20;-6758
2009;20;-7316
2009;20;-7114
2009;20;-5865
2009;20;-6122
2009;20;-6375
2009;20;-6338
2009;20;-5485
2009;20;-5241
2009;20;-4935
2009;20;-4926
2009;20;-4231
2009;20;-4310
2009;20;-4490
2009;20;-4335
2009;20;-4548
2009;20;-4123
2009;20;-4070
2009;20;-4212
2009;20;-2261
2009;20;-2289
2009;20;-2211
2009;20;-2814
2009;20;-1650
2009;20;-1531
2009;20;-1892
2009;20;-2441
2009;20;-2835
2009;20;-3249
2009;20;-2913
2009;20;-2749
2009;20;-2634
2009;20;-2756
2009;20;-2485
2009;20;-2880
2009;20;-3291
2009;20;-3149
2009;20;-2465
2009;20;-2390
2009;20;-2036
2009;20;-1970
2009;20;-1371
2009;20;-1082
2009;20;-660
2009;20;-333
2009;20;-802
2009;20;-411
2009;20;-702
2009;20;-326
2009;20;-139
2009;20;-1173
2009;20;-1351
2009;20;-2278
2009;20;-3212
2009;20;-2955
2009;20;-3665
2009;20;-3531
2009;20;-3808
2009;20;-4896
2009;20;-5302
2009;20;-4663
2009;20;-4409
2009;20;-4341
2009;20;-4912
2009;20;-5694
2009;20;-5650
2009;20;-4789
2009;20;-4319
2009;20;-3502
2009;20;-3331
2009;20;-3229
2009;20;-2155
2009;20;-2430
2009;20;-2346
2009;20;-2807
2009;20;-2769
2009;20;-2515
2009;20;-1697
2009;20;-291
2009;20;-332
2009;20;-565
2009;20;-1476
2009;20;-1020
2009;20;-619
2009;20;-97
2009;20;-1007
2009;20;-2053
2009;20;-2198
2009;20;-2665
2009;20;-3490
2009;20;-4807
2009;20;-4554
2009;20;-2857
2009;20;-2389
2009;20;-1957
2009;20;-1741
2009;20;-1236
2009;20;-819
2009;20;-357
2009;20;-583
2009;20;-774
2009;20;-571
2009;20;-637
2009;20;-1484
2009;20;-1718
2009;20;-1671
2009;20;-1666
2009;20;-500
2009;20;-494
2009;20;-1046
2009;20;-1638
2009;20;-2287
2009;20;-2514
2009;20;-1752
2009;20;-353
2009;20;-349
2009;20;-884
2009;20;-1244
2009;20;-1925
2009;20;-2790
2009;20;-3712
2009;20;-3468
2009;20;-2164
2009;20;-1148
2009;20;-26
2009;20;-830
2009;20;-836
2009;20;-1538
2009;20;-961
2009;20;-39
2009;20;-108
2009;20;-675
2009;20;-922
2009;20;-783
2009;20;-1262
2009;20;-1227
2009;20;-2823
2009;20;-3481
2009;20;-4059
2009;20;-4343
2009;20;-3962
2009;20;-4175
2009;20;-4648
2009;20;-5239
2009;20;-5716
2009;20;-5625
2009;20;-4136
2009;20;-4309
2009;20;-4409
2009;20;-4197
2009;20;-3653
2009;20;-3295
2009;20;-2481
2009;20;-1582
2009;20;-1186
2009;20;-40
2009;20;-1020
2009;20;-1143
2009;20;-1265
2009;20;-1392
2009;20;-1381
2009;20;-989
2009;20;-181
2009;20;-50
2009;20;-549
2009;20;-678
2009;20;-152
2009;20;-949
2009;20;-842
2009;20;-2301
2009;20;-2765
2009;20;-4048
2009;20;-4555
2009;20;-4200
2009;20;-4066
2009;20;-3965
2009;20;-4094
2009;20;-4564
2009;20;-4782
2009;20;-3268
2009;20;-3101
2009;20;-2662
2009;20;-2702
2009;20;-2983
2009;20;-2926
2009;20;-2688
2009;20;-2073
2009;20;-1593
2009;20;-684
2009;20;-1939
2009;20;-1704
2009;20;-2027
2009;20;-2126
2009;20;-1983
2009;20;-1563
2009;20;-261
2009;20;-351
2009;20;-937
2009;20;-1945
2009;20;-2167
2009;20;-1807
2009;20;-405
2009;20;-683
2009;20;-787
2009;20;-783
2009;20;-803
2009;20;-802
2009;20;-575
2009;20;-44
2009;20;-1212
2009;20;-968
2009;20;-1865
2009;20;-1938
2009;20;-1007
2009;20;-1191
2009;20;-613
2009;20;-541
2009;20;-699
2009;20;-950
2009;20;-1518
2009;20;-1297
2009;20;-920
2009;20;-893
2009;20;-1580
2009;20;-1984
2009;20;-2490
2009;20;-2726
2009;20;-2130
2009;20;-1972
2009;20;-1498
2009;20;-1735
2009;20;-1131
2009;20;-966
2009;20;-446
2009;20;-564
2009;20;-452
2009;20;-196
2009;20;-988
2009;20;-1152
2009;20;-1354
2009;20;-934
2009;20;-684
2009;20;-282
2009;20;-102
2009;20;-145
2009;20;-183
2009;20;-400
2009;20;-1316
2009;20;-1820
2009;20;-1068
2009;20;-1332
2009;20;-973
2009;20;-1059
2009;20;-31
2009;20;-270
2009;20;-377
2009;20;-259
2010;20;-138
2010;20;-432
2010;20;-369
2010;20;-827
2010;20;-670
2010;20;-136
2010;20;-146
2010;20;-281
2010;20;-80
2010;20;-119
2010;20;-90
2010;20;-432
2010;20;-1315
2010;20;-1367
2010;20;-2373
2010;20;-2300
2010;20;-551
2010;20;-597
2010;20;-271
2010;20;-1422
2010;20;-1044
2010;20;-72
2010;20;-570
2010;20;-1070
2010;20;-754
2010;20;-782
2010;20;-603
2010;20;-1375
2010;20;-1992
2010;20;-1369
2010;20;-1514
2010;20;-1483
2010;20;-1936
2010;20;-1773
2010;20;-1888
2010;20;-1831
2010;20;-1261
2010;20;-1512
2010;20;-1143
2010;20;-1307
2010;20;-706
2010;20;-994
2010;20;-860
2010;20;-587
2010;20;-757
2010;20;-87
2010;20;-168
2010;20;-1252
2010;20;-688
2010;20;-329
2010;20;-207
2010;20;-307
2010;20;-90
2010;20;-207
2010;20;-330
2010;20;-236
2010;20;-2462
2010;20;-2401
2010;20;-1275
2010;20;-1162
2010;20;-21
2010;20;-809
2010;20;-1586
2010;20;-2364
2010;20;-2042
2010;20;-731
2010;20;-1998
2010;20;-4132
2010;20;-4021
2010;20;-5043
2010;20;-4612
2010;20;-3941
2010;20;-3988
2010;20;-3107
2010;20;-2953
2010;20;-2037
2010;20;-2601
2010;20;-2452
2010;20;-1854
2010;20;-265
2010;20;-338
2010;20;-846
2010;20;-3400
2010;20;-2783
2010;20;-970
2010;20;-1042
2010;20;-488
2010;20;-3556
2010;20;-3764
2010;20;-4306
2010;20;-4362
2010;20;-3379
2010;20;-3093
2010;20;-2490
2010;20;-2624
2010;20;-2068
2010;20;-2077
2010;20;-1586
2010;20;-1649
2010;20;-565
2010;20;-527
2010;20;-128
2010;20;-3048
2010;20;-2614
2010;20;-1720
2010;20;-841
2010;20;-9
2010;20;-1070
2010;20;-1333
2010;20;-876
2010;20;-493
2010;20;-1065
2010;20;-3272
2010;20;-3378
2010;20;-2891
2010;20;-2743
2010;20;-2863
2010;20;-2436
2010;20;-2807
2010;20;-2780
2010;20;-1607
2010;20;-1890
2010;20;-1189
2010;20;-889
2010;20;-1667
2010;20;-1543
2010;20;-479
2010;20;-361
2010;20;-331
2010;20;-889
2010;20;-742
2010;20;-178
2010;20;-24
2010;20;-1060
2010;20;-614
2010;20;-1172
2010;20;-1018
2010;20;-306
2010;20;-726
2010;20;-248
2010;20;-341
2010;20;-48
2011;20;-709
2011;20;-453
2011;20;-1340
2011;20;-1034
2011;20;-1016
2011;20;-725
2011;20;-52
2011;20;-15
2011;20;-214
2011;20;-386
2011;20;-2468
2011;20;-1870
2011;20;-1120
2011;20;-1337
2011;20;-228
2011;20;-34
2011;20;-823
2011;20;-1639
2011;20;-685
2011;20;-45
2011;20;-805
2011;20;-2877
2011;20;-2770
2011;20;-3210
2011;20;-3084
2011;20;-1547
2011;20;-1048
2011;20;-576
2011;20;-392
2011;20;-489
2011;20;-964
2011;20;-1013
2011;20;-212
2011;20;-1302
2011;20;-478
2011;20;-503
2011;20;-1235
2011;20;-909
2011;20;-1290
2011;20;-698
2011;20;-912
2011;20;-866
2011;20;-1032
2011;20;-799
2011;20;-476
2011;20;-154
2011;20;-990
2011;20;-1283
2011;20;-591
2012;20;-959
2012;20;-2088
2012;20;-620
2012;20;-413
2012;20;-49
2012;20;-1339
2012;20;-1203
2012;20;-1090
2012;20;-720
2012;20;-563
2012;20;-15
2012;20;-1528
2012;20;-1702
2012;20;-901
2012;20;-424
2012;20;-364
2012;20;-741
2012;20;-140
2012;20;-237
2012;20;-317
2012;20;-773
2012;20;-427
2012;20;-1429
2012;20;-1130
2012;20;-1531
2012;20;-2163
2012;20;-2005
2012;20;-1603
2012;20;-1529
2012;20;-1520
2012;20;-781
2012;20;-674
2012;20;-1686
2012;20;-2501
2012;20;-2910
2012;20;-3084
2012;20;-940
2012;20;-491
2012;20;-960
2012;20;-709
2012;20;-75
2012;20;-87
2012;20;-668
2012;20;-900
2012;20;-338
2012;20;-667
2012;20;-1291
2012;20;-1311
2012;20;-316
2012;20;-982
2012;20;-1986
2012;20;-2080
2012;20;-858
2012;20;-327
2012;20;-313
2012;20;-1471
2012;20;-2693
2012;20;-3122
2012;20;-2765
2012;20;-1889
2012;20;-1896
2012;20;-1921
2012;20;-1226
2012;20;-35
2012;20;-151
2012;20;-889
2012;20;-905
2012;20;-1963
2012;20;-1727
2012;20;-1844
2012;20;-1895
2012;20;-2204
2012;20;-2262
2012;20;-2682
2012;20;-3134
2012;20;-4271
2012;20;-4108
2012;20;-2110
2012;20;-1503
2012;20;-569
2012;20;-2741
2012;20;-2237
2012;20;-4216
2012;20;-4693
2012;20;-5300
2012;20;-5368
2012;20;-4219
2012;20;-3903
2012;20;-2706
2012;20;-2791
2012;20;-3552
2012;20;-4312
2012;20;-6446
2012;20;-6726
2012;20;-5609
2012;20;-4987
2012;20;-5076
2012;20;-4683
2012;20;-3890
2012;20;-3169
2012;20;-2596
2012;20;-2354
2012;20;-2142
2012;20;-2246
2012;20;-3746
2012;20;-4408
2012;20;-6092
2012;20;-7384
2012;20;-9307
2012;20;-9118
2012;20;-8625
2012;20;-8450
2012;20;-6120
2012;20;-6060
2012;20;-5897
2012;20;-5773
2012;20;-5041
2012;20;-5613
2012;20;-5573
2012;20;-5672
2012;20;-5083
2012;20;-5561
2012;20;-5281
2012;20;-5364
2012;20;-4886
2012;20;-4544
2012;20;-4218
2012;20;-3519
2012;20;-3354
2012;20;-3383
2012;20;-4157
2012;20;-4372
2012;20;-3635
2012;20;-3589
2012;20;-3174
2012;20;-3047
2012;20;-3318
2012;20;-2753
2012;20;-3663
2012;20;-4612
2012;20;-5524
2012;20;-5509
2012;20;-3301
2012;20;-2768
2012;20;-2397
2012;20;-2402
2012;20;-1971
2012;20;-1238
2012;20;-449
2012;20;-15
2012;20;-1964
2012;20;-3126
2012;20;-5880
2012;20;-7197
2012;20;-8561
2012;20;-7683
2012;20;-8230
2012;20;-8004
2012;20;-7368
2012;20;-6972
2012;20;-6012
2012;20;-5914
2012;20;-6787
2012;20;-6884
2012;20;-6903
2012;20;-6911
2012;20;-6161
2012;20;-5869
2012;20;-3932
2012;20;-3461
2012;20;-3742
2012;20;-3544
2012;20;-3102
2012;20;-2704
2012;20;-3089
2012;20;-3251
2012;20;-4890
2012;20;-5533
2012;20;-6848
2012;20;-6360
2012;20;-6327
2012;20;-6064
2012;20;-4807
2012;20;-4893
2012;20;-5999
2012;20;-6979
2012;20;-7663
2012;20;-7475
2012;20;-4916
2012;20;-4283
2012;20;-4341
2012;20;-4335
2012;20;-4158
2012;20;-3176
2012;20;-1997
2012;20;-1621
2012;20;-1252
2012;20;-1352
2012;20;-2787
2012;20;-3251
2012;20;-5109
2012;20;-5883
2012;20;-6278
2012;20;-5691
2012;20;-5439
2012;20;-4569
2012;20;-3267
2012;20;-3036
2012;20;-2053
2012;20;-1775
2012;20;-1183
2012;20;-1457
2012;20;-1987
2012;20;-2457
2012;20;-1591
2012;20;-1156
2012;20;-106
2012;20;-242
2012;20;-407
2012;20;-1992
2012;20;-1357
2012;20;-2224
2012;20;-2660
2012;20;-2172
2012;20;-3009
2012;20;-3871
2012;20;-3260
2012;20;-2965
2012;20;-2859
2012;20;-3511
2012;20;-4091
2012;20;-4389
2012;20;-3707
2012;20;-1026
2012;20;-649
2012;20;-1034
2012;20;-974
2012;20;-427
2012;20;-618
2012;20;-1964
2012;20;-2227
2012;20;-3372
2012;20;-2929
2012;20;-1829
2012;20;-1743
2012;20;-597
2012;20;-385
2012;20;-974
2012;20;-1056
2012;20;-1265
2012;20;-1986
2012;20;-1954
2012;20;-1470
2012;20;-658
2012;20;-490
2012;20;-400
2012;20;-959
2012;20;-2493
2012;20;-3189
2012;20;-1566
2012;20;-1096
2012;20;-739
2012;20;-160
2012;20;-916
2012;20;-1473
2012;20;-658
2012;20;-1047
2012;20;-270
2012;20;-1481
2012;20;-1356
2012;20;-1688
2012;20;-1885
2012;20;-1855
2012;20;-1840
2012;20;-921
2012;20;-677
2012;20;-547
2012;20;-783
2012;20;-83
2012;20;-1067
2012;20;-1158
2012;20;-2020
2012;20;-1795
2012;20;-537
2012;20;-129
2012;20;-84
2012;20;-505
2012;20;-1129
2012;20;-404
2012;20;-646
2012;20;-78
2012;20;-166
2012;20;-278
2012;20;-421
2012;20;-261
2012;20;-299
2012;20;-224
2012;20;-196
2012;20;-251
2012;20;-12
2012;20;-131
2012;20;-498
2012;20;-603
2012;20;-628
2012;20;-333
2012;20;-622
2012;20;-1477
2012;20;-2138
2012;20;-1077
2012;20;-94
2012;20;-450
2012;20;-298
2012;20;-1286
2012;20;-1564
2012;20;-2822
2012;20;-2347
2012;20;-2415
2012;20;-2156
2012;20;-1778
2012;20;-740
2012;20;-428
2012;20;-704
2012;20;-750
2012;20;-1155
2012;20;-1104
2012;20;-629
2012;20;-57
2012;20;-522
2012;20;-814
2012;20;-1095
2012;20;-1601
2012;20;-1457
2012;20;-1073
2012;20;-1130
2012;20;-1157
2012;20;-1295
2012;20;-2479
2012;20;-2229
2012;20;-1045
2012;20;-490
2012;20;-232
2012;20;-754
2012;20;-468
2012;20;-325
2012;20;-987
2101;21;-1251
2101;21;-697
2101;21;-980
2101;21;-1599
2101;21;-1869
2101;21;-2604
2101;21;-1251
2101;21;-153
2101;21;-1115
2101;21;-2341
2101;21;-2930
2101;21;-1137
2101;21;-573
2101;21;-1670
2101;21;-1867
2101;21;-894
2101;21;-835
2101;21;-164
2101;21;-1590
2101;21;-2659
2101;21;-2429
2101;21;-2452
2101;21;-1334
2101;21;-1456
2101;21;-1432
2101;21;-1602
2101;21;-1313
2101;21;-87
2101;21;-135
2101;21;-808
2101;21;-1390
2101;21;-1618
2101;21;-2000
2101;21;-1427
2101;21;-2758
2101;21;-2635
2101;21;-2384
2101;21;-2206
2101;21;-1944
2101;21;-2314
2101;21;-2596
2101;21;-2497
2101;21;-999
2101;21;-257
2101;21;-713
2101;21;-1141
2101;21;-2171
2101;21;-2671
2101;21;-3227
2101;21;-2929
2101;21;-1284
2101;21;-1185
2101;21;-111
2101;21;-236
2101;21;-1114
2101;21;-2112
2101;21;-2998
2101;21;-3068
2101;21;-2950
2101;21;-2197
2101;21;-3334
2101;21;-3093
2101;21;-2375
2101;21;-1147
2101;21;-267
2101;21;-818
2101;21;-1988
2101;21;-1733
2101;21;-2445
2101;21;-3367
2101;21;-3717
2101;21;-3838
2101;21;-4568
2101;21;-4872
2101;21;-6087
2101;21;-5978
2101;21;-4096
2101;21;-3062
2101;21;-1422
2101;21;-898
2101;21;-561
2101;21;-305
2101;21;-216
2101;21;-1301
2101;21;-2529
2101;21;-3695
2101;21;-3604
2101;21;-2894
2101;21;-2393
2101;21;-590
2101;21;-252
2101;21;-474
2101;21;-1006
2101;21;-1600
2101;21;-1808
2101;21;-1230
2101;21;-597
2101;21;-1095
2101;21;-1009
2101;21;-634
2101;21;-483
2101;21;-3321
2101;21;-4220
2101;21;-5744
2101;21;-6039
2101;21;-6752
2101;21;-6685
2101;21;-7105
2101;21;-7364
2101;21;-6966
2101;21;-7162
2101;21;-6201
2101;21;-6425
2101;21;-7072
2101;21;-7812
2101;21;-7356
2101;21;-7340
2101;21;-5437
2101;21;-4816
2101;21;-5196
2101;21;-4722
2101;21;-4301
2101;21;-4319
2101;21;-4554
2101;21;-5071
2101;21;-5098
2101;21;-4694
2101;21;-3131
2101;21;-2594
2101;21;-3519
2101;21;-3082
2101;21;-2246
2101;21;-2113
2101;21;-2473
2101;21;-2746
2101;21;-3399
2101;21;-3335
2101;21;-282
2101;21;-577
2101;21;-632
2101;21;-387
2101;21;-312
2101;21;-235
2101;21;-3354
2101;21;-3588
2101;21;-5227
2101;21;-5606
2101;21;-7208
2101;21;-6907
2101;21;-5511
2101;21;-5499
2101;21;-5448
2101;21;-5536
2101;21;-5659
2101;21;-6163
2101;21;-5934
2101;21;-5803
2101;21;-4862
2101;21;-4687
2101;21;-3892
2101;21;-3747
2101;21;-3921
2101;21;-3831
2101;21;-4341
2101;21;-4213
2101;21;-5015
2101;21;-5118
2101;21;-4829
2101;21;-4871
2101;21;-3121
2101;21;-3302
2101;21;-4068
2101;21;-4018
2101;21;-3426
2101;21;-2941
2101;21;-3482
2101;21;-4055
2101;21;-4043
2101;21;-4357
2101;21;-2754
2101;21;-2312
2101;21;-2436
2101;21;-2045
2101;21;-1361
2101;21;-395
2101;21;-729
2101;21;-1437
2101;21;-4586
2101;21;-5286
2101;21;-7352
2101;21;-8132
2101;21;-8385
2101;21;-8265
2101;21;-7287
2101;21;-6657
2101;21;-5423
2101;21;-4939
2101;21;-4531
2101;21;-4720
2101;21;-4726
2101;21;-4869
2101;21;-3260
2101;21;-3254
2101;21;-2129
2101;21;-2000
2101;21;-2246
2101;21;-2027
2101;21;-2436
2101;21;-2559
2101;21;-4197
2101;21;-4229
2101;21;-4423
2101;21;-4521
2101;21;-3860
2101;21;-3590
2101;21;-2296
2101;21;-2480
2101;21;-2312
2101;21;-2657
2101;21;-3436
2101;21;-4328
2101;21;-3983
2101;21;-4589
2101;21;-4175
2101;21;-2982
2101;21;-3413
2101;21;-3273
2101;21;-3249
2101;21;-1830
2101;21;-780
2101;21;-196
2101;21;-2009
2101;21;-2554
2101;21;-4740
2101;21;-5719
2101;21;-7353
2101;21;-7375
2101;21;-7201
2101;21;-6328
2101;21;-4837
2101;21;-4734
2101;21;-3771
2101;21;-3647
2101;21;-3146
2101;21;-3381
2101;21;-2867
2101;21;-2962
2101;21;-1330
2101;21;-1139
2101;21;-1011
2101;21;-589
2101;21;-395
2101;21;-38
2101;21;-371
2101;21;-976
2101;21;-1254
2101;21;-1914
2101;21;-2367
2101;21;-1980
2101;21;-1609
2101;21;-1237
2101;21;-1047
2101;21;-492
2101;21;-583
2101;21;-2305
2101;21;-3126
2101;21;-3241
2101;21;-3822
2101;21;-1748
2101;21;-728
2101;21;-461
2101;21;-628
2101;21;-542
2101;21;-1208
2101;21;-1748
2101;21;-4254
2101;21;-4963
2101;21;-6156
2101;21;-6160
2101;21;-5326
2101;21;-5278
2101;21;-3576
2101;21;-2898
2101;21;-2051
2101;21;-1810
2101;21;-658
2101;21;-847
2101;21;-852
2101;21;-684
2101;21;-680
2101;21;-887
2101;21;-1713
2101;21;-2419
2101;21;-2495
2101;21;-1433
2101;21;-1147
2101;21;-510
2101;21;-1010
2101;21;-259
2101;21;-391
2101;21;-1277
2101;21;-2632
2101;21;-3371
2101;21;-3329
2101;21;-1777
2101;21;-1109
2101;21;-1417
2101;21;-1658
2101;21;-763
2101;21;-29
2101;21;-1594
2101;21;-1356
2101;21;-2758
2101;21;-2552
2101;21;-2232
2101;21;-1722
2101;21;-1406
2101;21;-1701
2101;21;-2668
2101;21;-2719
2101;21;-943
2101;21;-7
2101;21;-37
2101;21;-903
2101;21;-192
2101;21;-841
2101;21;-121
2101;21;-771
2101;21;-723
2101;21;-1916
2101;21;-1682
2101;21;-1541
2101;21;-1514
2101;21;-1987
2101;21;-2309
2101;21;-2493
2101;21;-2244
2101;21;-555
2101;21;-1939
2101;21;-2219
2101;21;-2332
2101;21;-1807
2101;21;-1024
2101;21;-1211
2101;21;-1003
2101;21;-1133
2101;21;-1144
2101;21;-2165
2101;21;-2206
2101;21;-3079
2101;21;-2445
2101;21;-1737
2101;21;-2287
2101;21;-2287
2101;21;-2566
2101;21;-1890
2101;21;-1406
2101;21;-534
2101;21;-741
2101;21;-835
2101;21;-2150
2101;21;-2961
2101;21;-5060
2101;21;-5501
2101;21;-5671
2101;21;-5713
2101;21;-5500
2101;21;-5096
2101;21;-3953
2101;21;-3579
2101;21;-3497
2101;21;-3715
2101;21;-4166
2101;21;-4874
2101;21;-4169
2101;21;-3424
2101;21;-2247
2101;21;-2187
2101;21;-280
2101;21;-790
2101;21;-1095
2101;21;-79
2101;21;-323
2101;21;-208
2101;21;-217
2101;21;-305
2101;21;-1542
2101;21;-2277
2101;21;-2622
2101;21;-3095
2101;21;-2513
2101;21;-2160
2101;21;-1120
2101;21;-905
2101;21;-783
2101;21;-1053
2101;21;-503
2101;21;-61
2102;21;-127
2102;21;-68
2102;21;-182
2102;21;-395
2102;21;-387
2102;21;-1352
2102;21;-2099
2102;21;-2841
2102;21;-3360
2102;21;-3905
2102;21;-3982
2102;21;-3957
2102;21;-3342
2102;21;-2179
2102;21;-2047
2102;21;-1052
2102;21;-1489
2102;21;-1130
2102;21;-1292
2102;21;-578
2102;21;-978
2102;21;-1365
2102;21;-1600
2102;21;-1363
2102;21;-1474
2102;21;-1072
2102;21;-854
2102;21;-1679
2102;21;-1047
2102;21;-3127
2102;21;-2995
2102;21;-1925
2102;21;-2048
2102;21;-493
2102;21;-281
2102;21;-88
2102;21;-789
2102;21;-1166
2102;21;-1734
2102;21;-3164
2102;21;-2823
2102;21;-2339
2102;21;-2497
2102;21;-2359
2102;21;-2382
2102;21;-889
2102;21;-1503
2102;21;-1139
2102;21;-1250
2102;21;-1695
2102;21;-1740
2102;21;-742
2102;21;-609
2102;21;-105
2102;21;-632
2102;21;-611
2102;21;-1511
2102;21;-959
2102;21;-247
2102;21;-112
2102;21;-545
2102;21;-448
2102;21;-2492
2102;21;-3438
2102;21;-3325
2102;21;-2994
2102;21;-1407
2102;21;-1225
2102;21;-149
2102;21;-74
2102;21;-744
2102;21;-1480
2102;21;-1769
2102;21;-2106
2102;21;-1064
2102;21;-67
2102;21;-359
2102;21;-468
2102;21;-524
2102;21;-671
2102;21;-2849
2102;21;-2859
2102;21;-2358
2102;21;-1194
2102;21;-1807
2102;21;-2010
2102;21;-1620
2102;21;-1158
2102;21;-1386
2102;21;-1321
2102;21;-180
2102;21;-224
2102;21;-790
2102;21;-826
2102;21;-2555
2102;21;-2180
2102;21;-1393
2102;21;-1602
2102;21;-1446
2102;21;-1543
2102;21;-856
2102;21;-533
2102;21;-1341
2102;21;-1801
2102;21;-2898
2102;21;-2862
2102;21;-1141
2102;21;-924
2102;21;-9
2102;21;-8
2102;21;-2401
2102;21;-2867
2102;21;-3406
2102;21;-2810
2102;21;-1354
2102;21;-962
2102;21;-337
2102;21;-554
2102;21;-2000
2102;21;-2757
2102;21;-2522
2102;21;-2908
2102;21;-1533
2102;21;-985
2102;21;-1252
2102;21;-1694
2102;21;-1082
2102;21;-103
2102;21;-551
2102;21;-1366
2102;21;-1070
2102;21;-1998
2102;21;-2332
2102;21;-3274
2102;21;-2772
2102;21;-1965
2102;21;-1685
2102;21;-1745
2102;21;-2379
2102;21;-2090
2102;21;-2502
2102;21;-326
2102;21;-186
2102;21;-1153
2102;21;-2124
2102;21;-2687
2102;21;-2233
2102;21;-2094
2102;21;-1711
2102;21;-1242
2102;21;-1643
2102;21;-3106
2102;21;-4219
2102;21;-3811
2102;21;-4760
2102;21;-4635
2102;21;-3942
2102;21;-4103
2102;21;-4401
2102;21;-4360
2102;21;-3198
2102;21;-2284
2102;21;-1759
2102;21;-1541
2102;21;-1440
2102;21;-1709
2102;21;-1784
2102;21;-2143
2102;21;-2974
2102;21;-3392
2102;21;-3550
2102;21;-3881
2102;21;-4341
2102;21;-5089
2102;21;-5012
2102;21;-4385
2102;21;-4251
2102;21;-3232
2102;21;-3297
2102;21;-3145
2102;21;-2505
2102;21;-383
2102;21;-1383
2102;21;-1482
2102;21;-2085
